,LONGITUD,LATITUD,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT,TOX_FIS_SUP_15_UT,SEMAFORO,GRUPO,Coordenadas
2707,-105.3174,20.51275,2.63,27.01,32.7,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-105.3174 20.51275)
2708,-105.44547,20.4893,2.63,27.01,40.4,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-105.44547 20.4893)
2709,-105.24369,20.66114,2.63,27.01,50.8,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-105.24369 20.66114)
2710,-105.24452,20.65047,2.63,27.01,21.6,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-105.24452 20.65047)
2711,-105.24212,20.64226,2.63,27.01,331.6667,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-105.24212 20.64226)
2712,-105.2345,20.63659,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-105.2345 20.63659)
2713,-105.23305,20.62845,2.63,27.01,12.3,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-105.23305 20.62845)
2714,-105.23261,20.61884,2.63,27.01,11.9,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-105.23261 20.61884)
2715,-105.22796,20.72408,2.0,10.18,179.0,3873.0,2142.0,95.3,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-105.22796 20.72408)
2716,-105.24779,20.70421,2.0,31.75,436.33,24196.0,24196.0,92.1,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-105.24779 20.70421)
2717,-105.21734,20.59345,2.0,10.0,15.8,2247.0,355.0,100.1,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-105.21734 20.59345)
2718,-105.2452,20.59111,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-105.2452 20.59111)
2719,-105.23373,20.63464,2.63,27.01,15.2667,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-105.23373 20.63464)
2720,-105.23904,20.60365,2.63,27.01,24.3,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-105.23904 20.60365)
2721,-109.57592,31.33398,2.0,12.54,10.0,733.0,231.0,68.7,1.0,1.0,1.0,Verde,LOTICO,POINT (-109.57592 31.33398)
2722,-110.19079,30.9481,4.26,25.08,10.0,218.0,10.0,123.0,1.0,1.0,1.0,Verde,LOTICO,POINT (-110.19079 30.9481)
2723,-110.28877,30.99713,7.4,44.25,10.4,24196.0,24196.0,78.8,1.0,1.0,1.0,Rojo,LOTICO,POINT (-110.28877 30.99713)
2724,-110.27754,29.84478,2.58,10.0,10.0,3.0,3.0,95.3,1.0,1.0,1.0,Verde,LOTICO,POINT (-110.27754 29.84478)
2725,-109.2932,29.94885,2.0,10.0,23.93,30.0,20.0,98.8,1.0,1.0,1.0,Verde,LOTICO,POINT (-109.2932 29.94885)
2726,-110.60928,31.17829,2.0,10.0,10.0,269.0,173.0,85.5,1.0,1.0,1.0,Verde,LOTICO,POINT (-110.60928 31.17829)
2727,-110.54156,29.32107,2.0,21.1,54.0,3873.0,30.0,125.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-110.54156 29.32107)
2728,-110.12087,29.53502,6.2,10.97,57.2,2909.0,169.0,113.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-110.12087 29.53502)
2729,-110.17441,29.72369,9.5,37.18,42.4,384.0,10.0,180.1,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-110.17441 29.72369)
2730,-110.23701,29.8244,2.0,10.0,10.0,1785.0,10.0,165.8,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-110.23701 29.8244)
2731,-110.15751,30.36813,2.0,10.0,10.0,256.0,63.0,126.0,1.0,1.0,1.0,Verde,LOTICO,POINT (-110.15751 30.36813)
2732,-109.97,30.6348,2.0,10.0,28.9,4611.0,428.0,97.8,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-109.97 30.6348)
2733,-110.91647,30.72614,2.0,10.0,10.0,3076.0,959.0,118.2,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-110.91647 30.72614)
2734,-110.73151,29.20995,2.0,10.0,10.0,1058.0,86.0,52.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-110.73151 29.20995)
2735,-110.72537,29.21483,2.0,19.97,25.8,3.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-110.72537 29.21483)
2736,-109.2291,29.04988,2.0,10.0,29.27,487.0,175.0,138.8,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-109.2291 29.04988)
2737,-109.626,28.75234,2.0,10.0,10.0,1054.0,120.0,101.1,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-109.626 28.75234)
2738,-109.53622,28.46285,2.0,10.0,18.61,1331.0,97.0,111.9,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-109.53622 28.46285)
2739,-109.63914,28.94986,2.0,10.0,10.0,1956.0,677.0,49.6,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-109.63914 28.94986)
2740,-109.63042,28.97992,2.0,10.0,10.0,624.0,455.0,46.4,1.0,1.0,1.0,Verde,LOTICO,POINT (-109.63042 28.97992)
2741,-109.60794,28.6304,2.0,10.0,58.5,1904.0,75.0,106.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-109.60794 28.6304)
2742,-109.64823,28.98886,2.0,10.82,10.0,52.0,3.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-109.64823 28.98886)
2743,-109.66576,29.00928,2.0,10.82,10.0,187.0,3.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-109.66576 29.00928)
2744,-109.65536,29.01551,2.0,14.14,10.0,20.0,3.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-109.65536 29.01551)
2745,-109.6645,29.02708,2.0,11.65,10.0,73.0,3.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-109.6645 29.02708)
2746,-109.663,29.04688,2.0,10.0,10.0,134.0,3.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-109.663 29.04688)
2747,-109.27959,29.1877,2.0,10.0,32.42,63.0,20.0,100.7,1.0,1.0,1.0,Verde,LOTICO,POINT (-109.27959 29.1877)
2748,-109.17471,28.82089,2.0,12.54,14.6,826.0,146.0,97.9,1.0,1.0,1.0,Verde,LOTICO,POINT (-109.17471 28.82089)
2749,-109.55334,28.57261,2.0,10.0,77.5,2046.0,97.0,103.3,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-109.55334 28.57261)
2750,-109.73674,29.9332,2.0,10.0,17.96,1309.0,537.0,111.9,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-109.73674 29.9332)
2751,-109.68685,30.35128,33.2,80.58,10.5,24196.0,24196.0,80.4,1.0,1.0,1.0,Rojo,LOTICO,POINT (-109.68685 30.35128)
2752,-109.37946,30.43956,2.0,10.0,10.0,323.0,3.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-109.37946 30.43956)
2753,-109.37775,30.45436,2.0,22.79,10.0,218.0,3.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-109.37775 30.45436)
2754,-109.36581,30.47824,2.0,10.0,29.0,146.0,3.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-109.36581 30.47824)
2755,-109.36624,30.54864,2.0,10.0,11.35,86.0,3.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-109.36624 30.54864)
2756,-109.38124,30.56758,2.0,10.0,127.0,132.0,3.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-109.38124 30.56758)
2757,-111.91142,28.79942,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-111.91142 28.79942)
2758,-111.9155,28.79781,2.63,27.01,22.15,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-111.9155 28.79781)
2759,-111.89335,28.79376,2.63,27.01,14.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-111.89335 28.79376)
2760,-111.92408,28.80502,2.63,27.01,36.1333,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-111.92408 28.80502)
2761,-108.88502,26.9418,11.6,219.5,1629.5,129970.0,16640.0,97.3,1.0,1.0,1.0,Rojo,LOTICO,POINT (-108.88502 26.9418)
2762,-109.44162,26.71182,2.63,27.01,85.8,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-109.44162 26.71182)
2763,-109.43602,26.68074,2.63,27.01,54.6,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-109.43602 26.68074)
2764,-109.49041,26.68198,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-109.49041 26.68198)
2765,-109.51184,26.70578,2.63,27.01,27.7333,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-109.51184 26.70578)
2766,-109.53416,26.69173,2.63,27.01,84.2,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-109.53416 26.69173)
2767,-109.598,26.72269,2.63,27.01,103.2,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-109.598 26.72269)
2768,-109.61345,26.72631,2.0,63.575,89.3333,77010.0,200.0,121.0,1.0,1.0,1.0,Rojo,LOTICO,POINT (-109.61345 26.72631)
2769,-109.57776,26.70207,2.63,27.01,14.1333,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-109.57776 26.70207)
2770,-109.48377,26.73913,2.63,27.01,349.8,2400.0,424.0,68.3,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-109.48377 26.73913)
2771,-109.53625,26.81161,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,LOTICO,POINT (-109.53625 26.81161)
2772,-109.65714,26.80954,4.84,49.75,25.2,24196.0,1401.0,73.0,1.0,1.0,1.0,Rojo,LOTICO,POINT (-109.65714 26.80954)
2773,-109.6817,26.77875,2.63,27.01,89.6,2400.0,424.0,68.3,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-109.6817 26.77875)
2774,-109.7828,26.73923,2.63,27.01,39.7857,2400.0,424.0,68.3,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-109.7828 26.73923)
2775,-109.79384,26.7314,2.63,27.01,30.2778,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-109.79384 26.7314)
2776,-109.49747,26.95206,113.0,573.5,108.6,613100.0,613100.0,18.1,2.586,1.0,1.0,Rojo,LOTICO,POINT (-109.49747 26.95206)
2777,-109.43083,26.99014,44.6,410.25,95.8,24196.0,10.0,68.3,1.0,1.01,1.0,Rojo,LOTICO,POINT (-109.43083 26.99014)
2778,-109.43403,27.02465,2.0,58.75,10.0,4106.0,41.0,27.4,1.0,1.0,1.0,Rojo,LOTICO,POINT (-109.43403 27.02465)
2779,-109.39966,27.119,2.0,10.0,45.3,3654.0,144.0,101.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-109.39966 27.119)
2780,-109.36616,27.17046,2.0,13.25,32.47,2247.0,10.0,102.5,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-109.36616 27.17046)
2781,-109.50228,27.0742,6.76,29.4,14.27,24196.0,24196.0,10.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-109.50228 27.0742)
2782,-110.1579,27.31769,8.68,46.43,149.6,17230.0,410.0,83.0,1.0,1.0,1.0,Rojo,LOTICO,POINT (-110.1579 27.31769)
2783,-110.21566,27.33625,7.7,63.58,25.0,3873.0,520.0,30.7,1.0,1.0,1.0,Rojo,LOTICO,POINT (-110.21566 27.33625)
2784,-110.34248,27.40959,2.0,23.41,238.75,9804.0,199.0,78.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-110.34248 27.40959)
2785,-110.42366,27.2992,2.63,27.01,129.9,2400.0,424.0,68.3,1.0,1.0,2.36,Amarillo,COSTERO,POINT (-110.42366 27.2992)
2786,-110.48183,27.34069,2.63,27.01,26.7391,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-110.48183 27.34069)
2787,-110.52707,27.30176,2.63,27.01,10.3,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-110.52707 27.30176)
2788,-110.5514,27.38147,2.63,27.01,18.2353,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-110.5514 27.38147)
2789,-110.58685,27.42261,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-110.58685 27.42261)
2790,-110.57856,27.52822,2.63,27.01,48.0645,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-110.57856 27.52822)
2791,-110.60887,27.65078,2.63,27.01,44.0667,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-110.60887 27.65078)
2792,-110.61094,27.64876,2.63,27.01,44.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-110.61094 27.64876)
2793,-109.97386,27.42778,81.0,209.0,142.8,241960.0,241960.0,10.0,1.0,1.119,1.0,Rojo,LOTICO,POINT (-109.97386 27.42778)
2794,-109.96913,27.51783,10.1,24.24,396.33,13790.0,410.0,62.3,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-109.96913 27.51783)
2795,-109.97482,27.51901,38.7,113.0,50.0,24196.0,24196.0,66.7,1.0,1.0,1.0,Rojo,LOTICO,POINT (-109.97482 27.51901)
2796,-109.92872,27.56174,2.0,15.12,10.0,1956.0,75.0,110.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-109.92872 27.56174)
2797,-109.93034,27.5951,2.0,14.28,10.0,905.0,10.0,72.7,1.0,1.0,1.0,Verde,LOTICO,POINT (-109.93034 27.5951)
2798,-109.91013,27.46438,6.04,105.93,75.6,241960.0,241960.0,30.7,1.0,1.0,1.0,Rojo,LOTICO,POINT (-109.91013 27.46438)
2799,-109.89342,27.45922,2.0,37.0,37.6,24196.0,24196.0,95.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-109.89342 27.45922)
2800,-109.79037,27.99348,2.0,11.65,10.0,3.0,3.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-109.79037 27.99348)
2801,-109.90584,27.93124,2.0,10.0,10.0,288.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-109.90584 27.93124)
2802,-109.8773,27.86251,2.0,27.46,10.0,3.0,3.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-109.8773 27.86251)
2803,-109.8864,27.82197,2.0,21.0,10.0,3.0,3.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-109.8864 27.82197)
2804,-109.86339,28.13824,2.0,13.44,28.5,1720.0,10.0,89.3,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-109.86339 28.13824)
2805,-110.39733,28.42906,13.9,26.16,67.57,24196.0,231.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-110.39733 28.42906)
2806,-110.82939,27.96562,2.63,27.01,97.3,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-110.82939 27.96562)
2807,-110.82995,27.95772,2.63,27.01,84.9,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-110.82995 27.95772)
2808,-110.82397,27.95027,2.63,27.01,14.84,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-110.82397 27.95027)
2809,-110.85173,27.96257,2.63,27.01,120.1,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-110.85173 27.96257)
2810,-110.85942,27.93885,2.63,27.01,21.4667,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-110.85942 27.93885)
2811,-110.88846,27.92073,2.63,27.01,63.5333,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-110.88846 27.92073)
2812,-110.88957,27.91478,2.63,27.01,51.6,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-110.88957 27.91478)
2813,-110.90126,27.90161,2.63,27.01,40.5333,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-110.90126 27.90161)
2814,-110.86884,27.87997,2.63,27.01,180.2,2400.0,424.0,68.3,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-110.86884 27.87997)
2815,-110.86709,27.8802,2.63,27.01,52.4,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-110.86709 27.8802)
2816,-110.97128,27.97189,2.63,27.01,450.2,2400.0,424.0,68.3,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-110.97128 27.97189)
2817,-110.97222,27.97831,2.63,27.01,594.6667,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,LOTICO,POINT (-110.97222 27.97831)
2818,-110.97787,27.9645,2.63,27.01,66.6,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-110.97787 27.9645)
2819,-110.9772,27.95412,2.63,27.01,19.12,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-110.9772 27.95412)
2820,-110.60576,27.88698,2.63,27.01,45.7333,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-110.60576 27.88698)
2821,-110.58248,27.88197,2.63,27.01,39.8,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-110.58248 27.88197)
2822,-110.52744,27.84876,2.63,27.01,247.625,2400.0,424.0,68.3,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-110.52744 27.84876)
2823,-109.14266,27.326,2.0,32.08,65.57,135.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-109.14266 27.326)
2824,-109.10395,27.22594,2.0,10.0,10.0,203.0,3.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-109.10395 27.22594)
2825,-109.03323,27.20843,2.0,17.47,24.43,206.0,3.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-109.03323 27.20843)
2826,-108.92372,27.351,2.0,21.0,87.67,3448.0,63.0,97.5,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-108.92372 27.351)
2827,-108.90729,27.37488,2.0,15.96,81.08,1523.0,63.0,97.2,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-108.90729 27.37488)
2828,-109.18935,27.20406,2.0,10.0,10.0,3654.0,85.0,94.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-109.18935 27.20406)
2829,-109.20165,26.40326,2.63,27.01,19.6111,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-109.20165 26.40326)
2830,-109.18453,26.39273,2.63,27.01,16.3,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-109.18453 26.39273)
2831,-109.20431,26.36729,2.63,27.01,18.4333,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-109.20431 26.36729)
2832,-109.26033,26.32015,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-109.26033 26.32015)
2833,-109.16325,26.32886,2.63,27.01,16.2,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-109.16325 26.32886)
2834,-109.12273,26.35449,2.63,27.01,55.0,2400.0,424.0,68.3,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-109.12273 26.35449)
2835,-109.12356,26.30426,2.63,27.01,36.8,2400.0,424.0,68.3,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-109.12356 26.30426)
2836,-113.89639,31.60139,2.63,27.01,51.5,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-113.89639 31.60139)
2837,-113.62256,31.40611,2.63,27.01,21.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-113.62256 31.40611)
2838,-113.63483,31.39348,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-113.63483 31.39348)
2839,-113.6112,31.34243,2.63,27.01,12.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-113.6112 31.34243)
2840,-113.54481,31.30738,2.63,27.01,11.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-113.54481 31.30738)
2841,-113.11061,31.18611,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-113.11061 31.18611)
2842,-113.09333,31.14528,2.63,27.01,17.3333,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-113.09333 31.14528)
2843,-113.11583,31.05528,2.63,27.01,20.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-113.11583 31.05528)
2844,-110.70955,29.22709,2.0,72.08,44.71,17329.0,41.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-110.70955 29.22709)
2845,-110.72617,29.21414,7.3,34.58,183.67,19863.0,3.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-110.72617 29.21414)
2846,-110.72855,29.21265,2.0,13.57,23.5,794.0,10.0,96.7,1.0,1.0,1.0,Verde,LOTICO,POINT (-110.72855 29.21265)
2847,-117.03222,32.53856,80.0,313.52,162.5,24000.0,24000.0,13.1,1.0,1.0,1.0,Rojo,LOTICO,POINT (-117.03222 32.53856)
2848,-116.97939,32.51592,76.5,316.36,180.0,24000.0,24000.0,22.7,1.0,1.0,1.0,Rojo,LOTICO,POINT (-116.97939 32.51592)
2849,-116.97033,32.51514,25.1,159.13,260.0,24000.0,24000.0,71.3,1.0,1.0,1.0,Rojo,LOTICO,POINT (-116.97033 32.51514)
2850,-116.96864,32.51422,108.5,298.37,142.5,24000.0,24000.0,13.2,1.0,1.0,1.0,Rojo,LOTICO,POINT (-116.96864 32.51422)
2851,-116.92799,32.47398,50.9,217.86,137.5,24000.0,24000.0,20.4,1.644,1.0,1.0,Rojo,LOTICO,POINT (-116.92799 32.47398)
2852,-116.90597,32.45417,48.5,143.97,39.0,24000.0,24000.0,31.7,1.0,1.0,1.0,Rojo,LOTICO,POINT (-116.90597 32.45417)
2853,-116.90911,32.44389,7.32,53.81,10.0,40.0,40.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-116.90911 32.44389)
2854,-116.91139,32.43822,6.78,46.17,10.0,3.0,3.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-116.91139 32.43822)
2855,-116.90575,32.43858,9.62,52.01,10.0,3.0,3.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-116.90575 32.43858)
2856,-116.89878,32.43717,10.2,58.29,10.0,3.0,3.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-116.89878 32.43717)
2857,-116.87906,32.449,6.8,41.18,10.0,24000.0,24000.0,112.4,1.0,1.0,1.0,Rojo,LOTICO,POINT (-116.87906 32.449)
2858,-116.82751,32.46807,2.66,13.82,10.0,3.0,3.0,63.6,1.0,1.0,1.0,Verde,LOTICO,POINT (-116.82751 32.46807)
2859,-116.69721,32.4799,2.0,10.0,11.5,40.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-116.69721 32.4799)
2860,-116.68671,32.47754,2.68,16.47,10.0,90.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-116.68671 32.47754)
2861,-116.6762,32.47748,2.0,10.0,23.33,40.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-116.6762 32.47748)
2862,-116.67834,32.4856,2.16,10.95,10.0,3.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-116.67834 32.4856)
2863,-116.69085,32.48828,2.0,10.0,13.0,40.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-116.69085 32.48828)
2864,-116.67386,32.54669,26.6,116.51,34.0,24000.0,24000.0,51.3,1.0,1.0,1.0,Rojo,LOTICO,POINT (-116.67386 32.54669)
2865,-116.65097,32.55244,28.7,107.03,31.0,24000.0,24000.0,62.4,1.0,1.0,1.0,Rojo,LOTICO,POINT (-116.65097 32.55244)
2866,-116.9258,32.51555,32.7,92.83,61.0,24000.0,24000.0,17.8,1.0,1.0,1.0,Rojo,LOTICO,POINT (-116.9258 32.51555)
2867,-115.21853,31.97128,2.0,667.0,23.33,3.0,3.0,68.3,23.949,1.0,1.0,Rojo,LOTICO,POINT (-115.21853 31.97128)
2868,-116.945,32.3701,26.7,77.67,20.0,24000.0,24000.0,35.1,1.0,1.791,1.0,Rojo,LOTICO,POINT (-116.945 32.3701)
2869,-117.05494,32.33027,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-117.05494 32.33027)
2870,-117.05783,32.33556,2.63,27.01,13.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-117.05783 32.33556)
2871,-117.06534,32.34633,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-117.06534 32.34633)
2872,-117.07834,32.36836,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-117.07834 32.36836)
2873,-117.07772,32.37621,2.63,27.01,24.3333,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-117.07772 32.37621)
2874,-117.08115,32.38137,2.63,27.01,21.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-117.08115 32.38137)
2875,-117.09717,32.42058,2.63,27.01,14.3333,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-117.09717 32.42058)
2876,-117.10789,32.44614,2.63,27.01,21.9231,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-117.10789 32.44614)
2877,-117.10715,32.44673,76.0,203.9,100.0,24000.0,24000.0,87.2,1.0,1.0,1.0,Rojo,LOTICO,POINT (-117.10715 32.44673)
2878,-117.12403,32.53386,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-117.12403 32.53386)
2879,-117.03378,32.28156,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-117.03378 32.28156)
2880,-116.99074,32.26133,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-116.99074 32.26133)
2881,-116.93522,32.24181,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-116.93522 32.24181)
2882,-116.88392,32.09294,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-116.88392 32.09294)
2883,-116.87736,32.0938,2.63,27.01,15.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-116.87736 32.0938)
2884,-116.79167,31.97804,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-116.79167 31.97804)
